INaCa,INaK,IClb,ICaL,Itos,IK1,IKs,IKr
0.1057983056447,0.003350059149688,0.008190138051717,0.07784671939278,0.01592231937194,0.360101694805,0.0762209145822,0.008724471923172
0.1042236992276,0.002953965087689,0.00303832673744,0.05327246136392,0.0201401337035,0.3709485009317,0.0398149559157,0.0030476837935989
0.1378198502116,0.001944060209015,0.005308312786691,0.06981067343575,0.05567352830037,0.3059640406139,0.04496342338991,0.003654707902906
0.01216587821975,0.003739701265142,0.00306315566377,0.06680186751707,0.05178194537218,0.329863205317,0.04888240906792,0.003541242894028
0.002068434628589,0.0006934963552649,0.0003755685679697,0.05595905629231,0.0001206224605386,0.3606338714649,0.04137917311074,0.004642595811604
0.003199703935109,0.004147042616134,0.01185166300395,0.08712080217508,0.02586867060848,0.2771723146715,0.1735420996935,0.009180327901337
0.006598838170299,0.002655879257069,0.002081477120974,0.05482670043989,0.02753093953841,0.3354210569995,0.03222787662005,0.002804821198823
0.0379104026045,0.003819231363974,0.01480433490607,0.07866702477795,0.01079968342852,0.2903811998588,0.1567808070181,0.009185862828089
0.1591152567335,0.007893704681153,0.02776070435641,0.169112216428,0.123113681095,0.3331221704278,0.2777806580913,0.006684416559684
0.008383136567319,0.002776877171266,0.002198344796294,0.05993538835339,0.0110681971739,0.395162938541,0.0413472048128,0.004365998176475
0.02333314898273,0.002952525800815,0.002989694315884,0.06529276330088,0.0009377003616509,0.3102846543069,0.1201062668711,0.007913504326958
0.1146743446706,0.004631477966192,0.008429978017071,0.05845037667589,0.02052297951449,0.3806195187424,0.1005424299921,0.004026114418817
0.01203327082985,0.003020844078441,0.00171839493307,0.06842448060266,0.0375022993616,0.506187502742,0.04024120579306,0.004499790497588
0.03277734474021,0.00244117172164,0.001764099243591,0.07100782013414,0.05063921158724,0.4857347268471,0.03621299583497,0.004252529157399
0.06673226235183,0.002919777380844,0.003066379411167,0.06765911173184,0.05773965418617,0.4478073447567,0.05348830591017,0.003215866279869
0.06009456847211,0.002034452732934,0.001574015914561,0.1063842722047,0.0005092442202717,0.6515384173862,0.08760876739162,0.01306132970839
0.3608477273824,0.004834273189417,0.002715893285426,0.09138323829444,0.04491262607871,0.5417397647181,0.05895631724578,0.008990288103792
0.006674777621664,0.01380971820458,0.001989794307612,0.05855263831604,0.01620852251653,0.3675887688359,0.05387533676282,0.00467871057597
0.02360540390364,0.00298388235569,0.002587453286071,0.06760885139758,0.03821811167171,0.4685796386541,0.05581769258138,0.004770397175999
0.006178835217891,0.005864746499137,0.001424636630025,0.06829591532793,0.0637028073202,0.2718021626383,0.02938977630641,0.003159840947186
0.02170715706886,0.002071807789885,0.001761131996996,0.07122361672198,0.05885840033863,0.337608729723,0.03434953702848,0.003396383238728
0.07007281338614,0.007725902047662,0.03627306416236,0.1567170117192,0.05752997212246,0.2711911765769,0.2243292089767,0.007683972215153
0.294716142876,0.006855875787066,0.0115076826855,0.1693784602825,0.1678505504033,0.3794014699719,0.1313246311274,0.0088276650008
0.1046685121424,0.00370876452415,0.004947433926126,0.08009160288895,0.002659660965821,0.3197014436314,0.1028068985013,0.0103364093625799
0.1729805882895,0.002234754576632,0.00903875131917,0.05983443372037,0.02107253967533,0.3224151942315,0.0602521368486,0.00442405068945
0.1080799114543,0.002582161891682,0.002321889112483,0.05062664368592,0.003569250043959,0.3535456328524,0.04164737938956,0.003795751554259
0.01845389844591,0.004455102859939,0.003051435941067,0.06923877413428,0.05030181874049,0.4046798777694,0.07850293369035,0.00416684857728
0.2129179674754,0.00190512668576,0.003842746605128,0.07537729122615,0.0312081411439,0.4116709624737,0.05034775733745,0.0066582037491479
0.016838334357,0.002684192207185,0.001403223514238,0.07212736579645,0.05526715836648,0.316223874077,0.02746759545738,0.004138713775134
0.1177709569788,0.003302316923101,0.01228930796631,0.06658688078001,0.0208983254914,0.3394015704889,0.08348759991619,0.005707395698458
0.0693068558735,0.003786782646661,0.005268809613216,0.07500225155209,0.03971784782487,0.1914837485734,0.07977451946544,0.0058581763382319
0.0540196387559,0.003556273333416,0.005220094105391,0.05443313711166,0.001708830673075,0.3562265725741,0.1020393236525,0.0046833786189299
0.06094457951343,0.005037508014181,0.006811094332195,0.05979662978523,0.009639780381306,0.2937742906721,0.1079391615409,0.005482275324057
